ID,time,P,type
8_5,29.0,20195.55575811326,simulated
8_5,30.0,20281.398726788335,simulated
8_5,31.0,20352.0477013892,simulated
8_5,32.0,20410.111062692096,simulated
8_5,33.0,20457.776252740718,simulated
8_5,34.0,20496.868650841174,simulated
8_5,35.0,20528.905405951053,simulated
8_5,36.0,20555.14338370273,simulated
8_5,37.0,20576.621071390007,simulated
8_5,38.0,20594.194670810317,simulated
8_5,39.0,20608.56885994087,simulated
8_5,40.0,20620.32278314523,simulated
8_5,41.0,20629.931859113745,simulated
8_5,42.0,20637.78598917377,simulated
8_5,43.0,20644.204691949675,simulated
