ID,time,P,type
8_1,3.0,2405569.1217647,simulated
8_1,4.0,2826743.1434022295,simulated
8_1,5.0,3309052.530706019,simulated
8_1,6.0,3856894.71868449,simulated
8_1,7.0,4473451.148146732,simulated
8_1,8.0,5160167.093656771,simulated
8_1,9.0,5916229.740232227,simulated
8_1,10.0,6738114.054065564,simulated
8_1,11.0,7619280.461291633,simulated
8_1,12.0,8550108.65531046,simulated
8_1,13.0,9518131.459493587,simulated
8_1,14.0,10508591.046783036,simulated
8_1,15.0,11505282.364706492,simulated
8_1,16.0,12491589.550253961,simulated
8_1,17.0,13451579.12542479,simulated
8_1,18.0,14370999.452968666,simulated
8_1,19.0,15238058.740495255,simulated
8_1,20.0,16043901.14303194,simulated
8_1,21.0,16782761.233326122,simulated
8_1,22.0,17451831.231042452,simulated
8_1,23.0,18050912.32808119,simulated
8_1,24.0,18581936.010693327,simulated
8_1,25.0,19048436.814792316,simulated
8_1,26.0,19455041.06063911,simulated
8_1,27.0,19807014.512278248,simulated
8_1,28.0,20109891.164110243,simulated
8_1,29.0,20369188.964593317,simulated
8_1,30.0,20590207.223330416,simulated
8_1,31.0,20777894.25374145,simulated
8_1,32.0,20936771.452637035,simulated
8_1,33.0,21070900.0703581,simulated
8_1,34.0,21183878.499189418,simulated
8_1,35.0,21278860.020328194,simulated
8_1,36.0,21358583.161163047,simulated
8_1,37.0,21425408.855537888,simulated
8_1,38.0,21481360.278888907,simulated
8_1,39.0,21528162.590909228,simulated
8_1,40.0,21567280.825080127,simulated
8_1,41.0,21599954.910600394,simulated
8_1,42.0,21627231.325947884,simulated
8_1,43.0,21649991.233607687,simulated
8_2,0.5,1455964.4,observed
8_2,3.402465278,2696753.28,observed
8_2,7.332824074,5473230.75,observed
8_2,10.26912037,8643971.7,observed
8_2,12.45783565,14490607.5,observed
8_2,17.45511574,14080041.79,observed
8_2,20.26637731,16389339.06,observed
8_2,24.44615741,27626274.94,observed
8_2,27.21920139,18088822.4,observed
8_2,34.52695602,24023119.05,observed
8_2,39.54085648,14722975.0,observed
8_2,42.20434028,26324898.48,observed
8_2,42.20434028,26324898.48,observed
8_2,0.0,1455964.4,simulated
8_2,1.0,1774694.8312937028,simulated
8_2,2.0,2156158.2235261207,simulated
8_2,3.0,2609449.724321897,simulated
8_2,4.0,3143541.091172825,simulated
8_2,5.0,3766576.7603433286,simulated
8_2,6.0,4484951.368463342,simulated
8_2,7.0,5302212.274967388,simulated
8_2,8.0,6217897.010097943,simulated
8_2,9.0,7226489.411386733,simulated
8_2,10.0,8316735.44314315,simulated
8_2,11.0,9471566.397522623,simulated
8_2,12.0,10668805.179681873,simulated
8_2,13.0,11882676.687981617,simulated
8_2,14.0,13085941.969335303,simulated
8_2,15.0,14252298.943444874,simulated
8_2,16.0,15358611.709035838,simulated
8_2,17.0,16386582.694006694,simulated
8_2,18.0,17323643.090058308,simulated
8_2,19.0,18163039.641933493,simulated
8_2,20.0,18903265.503675323,simulated
8_2,21.0,19547074.371955033,simulated
8_2,22.0,20100325.986121286,simulated
8_2,23.0,20570862.014642216,simulated
8_2,24.0,20967538.741152924,simulated
8_2,25.0,21299473.338200346,simulated
8_2,26.0,21575509.26781276,simulated
8_2,27.0,21803874.43436904,simulated
8_2,28.0,21991993.52235936,simulated
8_2,29.0,22146412.9923954,simulated
8_2,30.0,22272802.72034607,simulated
8_2,31.0,22376005.266896117,simulated
8_2,32.0,22460111.251086034,simulated
8_2,33.0,22528546.04677199,simulated
8_2,34.0,22584158.03777218,simulated
8_2,35.0,22629302.6482913,simulated
8_2,36.0,22665918.977829225,simulated
8_2,37.0,22695597.666926555,simulated
8_2,38.0,22719639.759811193,simulated
8_2,39.0,22739106.96192445,simulated
8_2,40.0,22754864.04508546,simulated
8_2,41.0,22767614.315763135,simulated
8_2,42.0,22777929.0692004,simulated
8_2,43.0,22786271.912049428,simulated
8_3,0.5,1455964.4,observed
8_3,7.334375,3395140.02,observed
8_3,10.26741898,6417032.2,observed
8_3,12.45667824,8824690.72,observed
8_3,17.45680556,11328779.99,observed
8_3,20.26847222,14233822.05,observed
8_3,24.44716435,20980194.65,observed
8_3,27.22105324,15853603.01,observed
8_3,34.52564815,20186436.0,observed
8_3,39.54186343,18011618.33,observed
8_3,42.20864583,27914231.59,observed
8_3,42.20864583,27914231.59,observed
8_3,0.0,1455964.4,simulated
8_3,1.0,1677177.784007344,simulated
8_3,2.0,1929193.6900902302,simulated
8_3,3.0,2215410.047216264,simulated
8_3,4.0,2539322.766557104,simulated
8_3,5.0,2904435.6135336147,simulated
8_3,6.0,3314140.9938925337,simulated
8_3,7.0,3771569.83949398,simulated
8_3,8.0,4279411.198391652,simulated
8_3,9.0,4839705.670908205,simulated
8_3,10.0,5453621.436380373,simulated
8_3,11.0,6121226.744267137,simulated
8_3,12.0,6841278.180461166,simulated
8_3,13.0,7611048.210272639,simulated
8_3,14.0,8426217.670865651,simulated
8_3,15.0,9280857.246583106,simulated
8_3,16.0,10167516.364241593,simulated
8_3,17.0,11077427.514675641,simulated
8_3,18.0,12000820.39500966,simulated
8_3,19.0,12927325.38934813,simulated
8_3,20.0,13846432.67494219,simulated
8_3,21.0,14747964.558247048,simulated
8_3,22.0,15622516.612630136,simulated
8_3,23.0,16461828.001192763,simulated
8_3,24.0,17259052.33105313,simulated
8_3,25.0,18008914.594316,simulated
8_3,26.0,18707754.488294393,simulated
8_3,27.0,19353468.84823135,simulated
8_3,28.0,19945374.458061732,simulated
8_3,29.0,20484016.485529754,simulated
8_3,30.0,20970947.661230396,simulated
8_3,31.0,21408500.18239384,simulated
8_3,32.0,21799567.47380057,simulated
8_3,33.0,22147407.561350536,simulated
8_3,34.0,22455474.772844706,simulated
8_3,35.0,22727282.35387844,simulated
8_3,36.0,22966295.477615118,simulated
8_3,37.0,23175852.117445167,simulated
8_3,38.0,23359108.120334342,simulated
8_3,39.0,23519002.378785886,simulated
8_3,40.0,23658238.040995624,simulated
8_3,41.0,23779276.028075583,simulated
8_3,42.0,23884337.61918992,simulated
8_3,43.0,23975413.404768646,simulated
8_4,0.5,1455964.4,observed
8_4,10.26549769,6546804.08,observed
8_4,12.45559028,7554000.96,observed
8_4,17.45846065,11498338.53,observed
8_4,20.27033565,14874556.9,observed
8_4,24.44876157,25111499.19,observed
8_4,27.22271991,15545092.38,observed
8_4,34.52394676,20153560.62,observed
8_4,39.54287037,14861501.98,observed
8_4,42.20751157,24192046.5,observed
8_4,42.20751157,24192046.5,observed
8_4,0.0,1455964.4,simulated
8_4,1.0,1713399.0125739584,simulated
8_4,2.0,2011771.7203378528,simulated
8_4,3.0,2355901.190982013,simulated
8_4,4.0,2750567.122464821,simulated
8_4,5.0,3200267.2678902415,simulated
8_4,6.0,3708907.894060689,simulated
8_4,7.0,4279433.732185805,simulated
8_4,8.0,4913415.848546261,simulated
8_4,9.0,5610630.64616839,simulated
8_4,10.0,6368678.480873255,simulated
8_4,11.0,7182702.076230721,simulated
8_4,12.0,8045268.220466463,simulated
8_4,13.0,8946466.404278675,simulated
8_4,14.0,9874253.359973254,simulated
8_4,15.0,10815035.076743828,simulated
8_4,16.0,11754435.15564174,simulated
8_4,17.0,12678161.10289863,simulated
8_4,18.0,13572860.130607318,simulated
8_4,19.0,14426857.755075263,simulated
8_4,20.0,15230697.14966316,simulated
8_4,21.0,15977436.15735624,simulated
8_4,22.0,16662701.351831168,simulated
8_4,23.0,17284533.956020992,simulated
8_4,24.0,17843084.152166042,simulated
8_4,25.0,18340217.89990331,simulated
8_4,26.0,18779094.25365097,simulated
8_4,27.0,19163759.198711872,simulated
8_4,28.0,19498786.16284756,simulated
8_4,29.0,19788978.98182885,simulated
8_4,30.0,20039141.599815924,simulated
8_4,31.0,20253910.866961204,simulated
8_4,32.0,20437644.24846812,simulated
8_4,33.0,20594352.378118135,simulated
8_4,34.0,20727666.241020095,simulated
8_4,35.0,20840829.746704724,simulated
8_4,36.0,20936709.881436758,simulated
8_4,37.0,21017818.21401674,simulated
8_4,38.0,21086339.016024582,simulated
8_4,39.0,21144160.53124228,simulated
8_4,40.0,21192906.985539388,simulated
8_4,41.0,21233969.732062392,simulated
8_4,42.0,21268536.540796295,simulated
8_4,43.0,21297618.479345903,simulated
8_5,0.5,1455964.4,observed
8_5,0.51224537,1392265.44,observed
8_5,7.337013889,3547529.52,observed
8_5,10.26298611,17976030.8,observed
8_5,12.4540162,8848102.4,observed
8_5,17.46045139,12306889.98,observed
8_5,20.27185185,14476337.59,observed
8_5,24.45032407,22986141.48,observed
8_5,27.22447917,15656184.5,observed
8_5,34.52292824,18173269.4,observed
8_5,39.54416667,17558732.8,observed
8_5,42.21063657,22863779.25,observed
8_5,42.21063657,22863779.25,observed
8_5,0.0,1455964.4,simulated
8_5,1.0,1787186.2031758772,simulated
8_5,2.0,2184727.273319699,simulated
8_5,3.0,2657565.7720362335,simulated
8_5,4.0,3213944.606790163,simulated
8_5,5.0,3860394.51897202,simulated
8_5,6.0,4600549.794170776,simulated
8_5,7.0,5433881.5372810755,simulated
8_5,8.0,6354565.700795242,simulated
8_5,9.0,7350774.077365761,simulated
8_5,10.0,8404680.740498604,simulated
8_5,11.0,9493376.104625551,simulated
8_5,12.0,10590676.30506694,simulated
8_5,13.0,11669563.382960673,simulated
8_5,14.0,12704792.524573954,simulated
8_5,15.0,13675147.201746786,simulated
8_5,16.0,14564938.577577075,simulated
8_5,17.0,15364576.49998241,simulated
8_5,18.0,16070284.253110774,simulated
8_5,19.0,16683199.236103581,simulated
8_5,20.0,17208161.096308824,simulated
8_5,21.0,17652454.768356577,simulated
8_5,22.0,18024692.296374746,simulated
8_5,23.0,18333926.24077418,simulated
8_5,24.0,18589015.56056058,simulated
8_5,25.0,18798219.62552927,simulated
8_5,26.0,18968974.927379414,simulated
8_5,27.0,19107805.431589134,simulated
8_5,28.0,19220322.474436764,simulated
8_5,29.0,19311279.270889103,simulated
8_5,30.0,19384654.4469612,simulated
8_5,31.0,19443747.26421264,simulated
8_5,32.0,19491273.50400265,simulated
8_5,33.0,19529455.641817305,simulated
8_5,34.0,19560104.04114689,simulated
8_5,35.0,19584687.949397817,simulated
8_5,36.0,19604396.279525895,simulated
8_5,37.0,19620188.855588958,simulated
8_5,38.0,19632839.109642774,simulated
8_5,39.0,19642969.351516664,simulated
8_5,40.0,19651079.703939557,simulated
8_5,41.0,19657571.712263282,simulated
8_5,42.0,19662767.529930875,simulated
8_5,43.0,19666925.459203884,simulated
