temperature,species,rep,particle_id,area_abd,area_filled,aspect_ratio,average_blue,average_green,average_red,calibration_factor,calibration_image,camera,capture_x,capture_y,ch1_area,ch1_peak,ch1_width,ch2_area,ch2_peak,ch2_width,ch2_ch1_ratio,circle_fit,circularity,circularity_hu,compactness,convex_perimeter,convexity,date,diameter_abd,diameter_esd,edge_gradient,elongation,feret_angle_max,feret_angle_min,fiber_curl,fiber_straightness,filter_score,geodesic_aspect_ratio,geodesic_length,geodesic_thickness,image_file,image_height,image_width,image_x,image_y,intensity,length,particles_per_chain,perimeter,ratio_blue_green,ratio_red_blue,ratio_red_green,roughness,scatter_area,scatter_peak,scatter_width,sigma_intensity,source_image,sum_intensity,symmetry,time,timestamp,transparency,volume_abd,volume_esd,width
16,TT,1,35,70.27,70.27,0.61,147.71,135.5,127.4,0.5526,1,1,645,403,0,0,0,0,0,0,0,0.64,0.67,0.86,1.49,41.48,0.99,2016-12-01,9.46,11.5,126.94,2.21,40,-65,0.06,0.95,0,0.45,15.75,7.11,16TT1_size_images_000001.tif,33,36,1170,2,133.02,14.91,1,45.74,1.09,0.86,0.94,1.09,0,0,0,38.56,347,48819,0.78,19:29:12,2016-12-02T02:29:12Z,0.18,443.0844,795.9366,7.68
16,TT,1,36,70.51,70.51,0.8,131.87,116.38,106.63,0.5526,1,1,443,509,0,0,0,0,0,0,0,0.77,0.65,0.94,1.53,39.96,0.95,2016-12-01,9.47,11.02,124.92,2.4,85,-35,0.32,0.76,0,0.42,16.41,6.85,16TT1_size_images_000001.tif,37,34,1208,2,115.25,12.48,1,46.52,1.13,0.81,0.92,1.15,0,0,0,40.72,143,42411,0.77,19:28:55,2016-12-02T02:28:55Z,0.14,445.3738,700.0341,8.34
16,TT,1,37,45.9,45.9,0.72,110.76,88.63,79.57,0.5526,1,1,209,428,0,0,0,0,0,0,0,0.8,0.93,0.95,1.07,31.02,1,2016-12-01,7.64,8.17,124.9,1,-75,35,0,1.15,0,1,8.25,8.25,16TT1_size_images_000001.tif,31,27,1244,2,88.01,9.46,1,32.99,1.25,0.72,0.9,1.05,0,0,0,33.03,51,23235,0.92,19:28:47,2016-12-02T02:28:47Z,0.06,233.9235,285.7499,6.49
16,TT,1,38,54.75,54.75,0.72,145.67,130.7,120.93,0.5526,1,1,551,454,0,0,0,0,0,0,0,0.75,0.7,0.93,1.42,35.11,1,2016-12-01,8.35,9.47,124.83,1.95,80,10,0.21,0.82,0,0.51,13.43,6.87,16TT1_size_images_000001.tif,34,28,1273,2,128.93,11.06,1,40.59,1.11,0.83,0.93,1.14,0,0,0,39.42,474,38938,0.73,19:29:22,2016-12-02T02:29:22Z,0.12,304.7547,444.9948,7.16
16,TT,1,39,81.72,81.72,0.81,144.11,139.47,139.64,0.5526,1,1,599,191,0,0,0,0,0,0,0,0.75,0.66,0.94,1.51,41.53,0.96,2016-12-01,10.2,11.51,124.37,2.33,55,-35,0.36,0.74,0,0.43,17.16,7.37,16TT1_size_images_000001.tif,35,34,1303,2,139.52,12.64,1,49.05,1.03,0.97,1,1.16,0,0,0,35.76,577,57761,0.64,19:29:31,2016-12-02T02:29:31Z,0.11,555.7305,799.3382,10.24
16,TT,1,40,72.69,72.69,0.72,116.31,101.22,96.47,0.5526,1,1,70,258,0,0,0,0,0,0,0,0.75,0.85,0.93,1.18,38.26,1,2016-12-01,9.62,10.48,123.34,1,-20,65,0,1.18,0,1,10.33,10.33,16TT1_size_images_000001.tif,31,36,1339,2,101.29,12.23,1,41.31,1.15,0.83,0.95,1.07,0,0,0,28.56,605,38185,0.7,19:29:33,2016-12-02T02:29:33Z,0.08,466.1919,602.0743,8.45
16,TT,1,41,46.13,46.13,0.78,140.59,119.93,108.03,0.5526,1,1,428,558,0,0,0,0,0,0,0,0.78,0.75,0.94,1.33,32.29,1,2016-12-01,7.66,8.58,122.89,1.51,-80,30,0.12,0.89,0,0.66,11.07,7.31,16TT1_size_images_000001.tif,32,29,1377,2,117.83,9.88,1,36.76,1.17,0.77,0.9,1.12,0,0,0,31.97,439,31224,0.69,19:29:19,2016-12-02T02:29:19Z,0.11,235.6877,330.1452,6.9
16,TT,1,42,84.43,84.43,0.57,135.97,124.19,119.04,0.5526,1,1,1027,169,0,0,0,0,0,0,0,0.64,0.85,0.85,1.18,41.48,1,2016-12-01,10.37,11.5,121.12,1,-50,35,0,1.3,0,1,10.95,10.95,16TT1_size_images_000001.tif,37,34,1408,2,121.94,14.2,1,43.79,1.09,0.88,0.96,1.05,0,0,0,33.32,217,51825,0.89,19:29:01,2016-12-02T02:29:01Z,0.1,583.5497,796.4072,7.17
16,TT,1,43,61.62,61.62,0.67,132.51,119.31,115.23,0.5526,1,1,137,466,0,0,0,0,0,0,0,0.75,0.87,0.92,1.15,35.5,1,2016-12-01,8.86,9.6,119.63,1,-25,70,0,1.22,0,1,9.55,9.55,16TT1_size_images_000001.tif,28,34,1444,2,119.56,11.65,1,38.19,1.11,0.87,0.97,1.06,0,0,0,21.56,112,39575,0.82,19:28:52,2016-12-02T02:28:52Z,0.08,363.8777,463.013,7.18
16,TT,1,44,56.16,56.16,0.67,128.07,118.61,119.06,0.5526,1,1,295,526,0,0,0,0,0,0,0,0.72,0.7,0.91,1.43,35.94,1,2016-12-01,8.46,9.74,118.26,1.97,80,-25,0.17,0.85,0,0.51,13.62,6.91,16TT1_size_images_000001.tif,35,30,1480,2,119.35,11.61,1,41.05,1.08,0.93,1,1.13,0,0,0,37.44,268,36760,0.78,19:29:05,2016-12-02T02:29:05Z,0.13,316.6349,483.163,6.95
